RepToddYoung	2016-09-08 17:40	773938968912097288	kidneydisease
RepToddYoung	2016-09-07 21:21	773632267163930624	bloomington
RepToddYoung	2016-09-06 19:24	773240552355721216	hoosiers
RepToddYoung	2016-08-31 16:10	771017439693897728	veteran
RepToddYoung	2016-08-30 13:54	770620648745897984	hoosiers
RepToddYoung	2016-08-30 13:54	770620648745897984	in
RepToddYoung	2016-08-25 17:35	768864495200501760	in
RepToddYoung	2016-08-25 17:35	768864495200501760	kokomo
RepToddYoung	2016-08-25 16:05	768841631432835073	kokomo
RepToddYoung	2016-08-25 16:05	768841631432835073	newross
RepToddYoung	2016-08-25 15:13	768828672174329857	in
RepToddYoung	2016-08-25 15:12	768828327826194432	in
RepToddYoung	2016-08-24 22:10	768571105401565190	esrdchoiceact
RepToddYoung	2016-08-24 15:18	768467492821950464	zika
RepToddYoung	2016-08-19 16:26	766672758977753088	iran
RepToddYoung	2016-08-19 16:19	766670891493289984	iran
RepToddYoung	2016-08-19 16:06	766667725406076928	iran
RepToddYoung	2016-08-16 15:13	765567139231240193	reins
RepToddYoung	2016-08-15 15:36	765210532295081984	hoosier
RepToddYoung	2016-08-15 15:27	765208254477660161	hoosier
RepToddYoung	2016-08-15 15:27	765208254477660161	veteran
RepToddYoung	2016-07-25 16:13	757609621767028738	opioids
RepToddYoung	2016-07-20 16:28	755801659482206208	sips
RepToddYoung	2016-07-20 16:28	755801659482206208	payforresults
RepToddYoung	2016-07-20 16:19	755799235518468096	hoosiers
RepToddYoung	2016-07-20 16:19	755799235518468096	sips
RepToddYoung	2016-07-20 16:19	755799235518468096	payforresults
RepToddYoung	2016-07-20 16:11	755797411612749825	sips
RepToddYoung	2016-07-20 16:11	755797411612749825	payforresults
RepToddYoung	2016-07-15 15:37	753976697612017666	nice
RepToddYoung	2016-07-14 14:34	753598639864483841	opioidepidemic
RepToddYoung	2016-07-13 15:48	753254689664339968	sips
RepToddYoung	2016-07-11 17:04	752549102987206657	invest
RepToddYoung	2016-07-11 17:04	752549102987206657	whatworks
RepToddYoung	2016-07-11 16:54	752546670722834433	sips
RepToddYoung	2016-07-07 23:59	751203924053557248	nato
RepToddYoung	2016-07-07 23:59	751203924053557248	warsawsummit
RepToddYoung	2016-07-07 23:59	751203924053557248	isis
RepToddYoung	2016-07-05 18:44	750399875821539328	july4th
RepToddYoung	2016-07-01 19:01	748954601764843520	sips
RepToddYoung	2016-07-01 18:58	748953859884781572	sips
RepToddYoung	2016-07-01 18:58	748953859884781572	payforresults
RepToddYoung	2016-07-01 16:59	748923936935641090	obama
RepToddYoung	2016-07-01 16:59	748923936935641090	iran
RepToddYoung	2016-07-01 16:59	748923936935641090	boeing
RepToddYoung	2016-07-01 16:07	748910926477262848	boeing
RepToddYoung	2016-07-01 16:07	748910926477262848	iran
RepToddYoung	2016-07-01 16:06	748910626353901569	iran
RepToddYoung	2016-07-01 16:06	748910626353901569	boeing
RepToddYoung	2016-07-01 16:02	748909580860653568	iran
RepToddYoung	2016-06-30 17:19	748566713269100545	sips
RepToddYoung	2016-06-28 14:30	747799425779642369	dialysispatientact
RepToddYoung	2016-06-27 15:46	747455994796609537	homerun
RepToddYoung	2016-06-27 15:46	747455994796609537	moneyball
RepToddYoung	2016-06-24 20:07	746434587971170304	irandeal
RepToddYoung	2016-06-24 19:59	746432650706038784	irannucleardeal
RepToddYoung	2016-06-24 18:40	746412754819555328	syriaexpress
RepToddYoung	2016-06-24 18:40	746412754819555328	assad
RepToddYoung	2016-06-24 14:44	746353258957004800	sips
RepToddYoung	2016-06-24 14:44	746353258957004800	payforresults
RepToddYoung	2016-06-23 15:17	745999266523586560	cfadvocacy
RepToddYoung	2016-06-22 18:33	745686223331729408	payforsuccess
RepToddYoung	2016-06-22 17:57	745677021238411264	sips
RepToddYoung	2016-06-22 17:57	745677021238411264	payforresults
RepToddYoung	2016-06-22 16:07	745649371610488832	whatworks
RepToddYoung	2016-06-22 14:27	745624155844927488	sips
RepToddYoung	2016-06-22 13:35	745611091443654656	sips
RepToddYoung	2016-06-21 23:34	745399466484588544	sips
RepToddYoung	2016-06-21 23:32	745398954876092416	sips
RepToddYoung	2016-06-21 23:28	745397897332678656	sips
RepToddYoung	2016-06-21 22:14	745379455359655936	payforsuccess
RepToddYoung	2016-06-21 19:22	745336138827726848	payforresults
RepToddYoung	2016-06-21 17:28	745307433787101184	payforresults
RepToddYoung	2016-06-21 17:24	745306294568034304	payforresults
RepToddYoung	2016-06-17 16:11	743838561489780736	kidneydisease
RepToddYoung	2016-06-14 15:32	742741622610382849	hoosiers
RepToddYoung	2016-06-14 15:12	742736481253482496	dentaljobs
RepToddYoung	2016-06-10 20:38	741368989943799809	alzheimer
RepToddYoung	2016-06-10 18:17	741333560074850304	iran
RepToddYoung	2016-06-10 15:49	741296161655525376	hoosiers
RepToddYoung	2016-06-09 17:37	740960950833053697	hoosier
RepToddYoung	2016-06-07 15:06	740198190192939009	alzheimer
RepToddYoung	2016-06-07 15:06	740198190192939009	hoosiers
RepToddYoung	2016-06-07 15:06	740198190192939009	endalz
RepToddYoung	2016-06-07 15:02	740197127016611840	alzheimers
RepToddYoung	2016-06-07 15:02	740197127016611840	hoosier
RepToddYoung	2016-06-07 15:02	740197127016611840	endalz
RepToddYoung	2016-06-03 15:09	738749471119552512	irandeal
RepToddYoung	2016-06-01 19:49	738095039897866240	indiana
RepToddYoung	2016-06-01 18:58	738082324638773250	semperfi
RepToddYoung	2016-05-27 20:31	736293804710449152	hoosier
RepToddYoung	2016-05-24 15:19	735128179967438849	hoosier
RepToddYoung	2016-05-19 17:05	733342802482974721	ndaa
RepToddYoung	2016-05-18 21:43	733050382805520385	capsoccerclassic
RepToddYoung	2016-05-18 21:24	733045501604548608	medicareadvantage
RepToddYoung	2016-05-17 15:33	732594897212088320	opiate
RepToddYoung	2016-05-12 18:10	730822538704629760	cac16
RepToddYoung	2016-05-12 16:52	730802790864441344	payforresults
RepToddYoung	2016-05-12 16:28	730796829407870976	poverty
RepToddYoung	2016-05-11 23:42	730543647268147201	irandeal
RepToddYoung	2016-05-11 22:00	730518082712678400	welfarereform
RepToddYoung	2016-05-11 16:39	730437122746912768	bipartisan
RepToddYoung	2016-05-11 16:12	730430379446947843	hoosiers
RepToddYoung	2016-05-11 15:19	730417115908476928	payforresults
RepToddYoung	2016-05-11 15:11	730414964213723136	earlyed
RepToddYoung	2016-05-11 14:06	730398720643239936	payforresults
RepToddYoung	2016-05-10 16:53	730078418772086784	payforresults
RepToddYoung	2016-05-09 16:54	729716108085833729	payforsuccess
RepToddYoung	2016-05-08 14:44	729321137054859264	mothersday
RepToddYoung	2016-05-08 14:44	729321137054859264	hoosier
RepToddYoung	2016-05-06 14:21	728590583263023104	happymilitaryspouseappreciationday
RepToddYoung	2016-04-28 20:23	725782512656650240	indy500
RepToddYoung	2016-04-28 15:30	725708698451083264	reinsact
RepToddYoung	2016-04-27 18:19	725388943873691648	getawarrant
RepToddYoung	2016-04-25 16:08	724631291820445698	hoosier
RepToddYoung	2016-04-19 14:27	722431452571443201	in
RepToddYoung	2016-04-18 19:17	722141981175128064	smallbiz
RepToddYoung	2016-04-18 19:17	722141981175128064	insen
RepToddYoung	2016-04-18 19:17	722141981175128064	hvac
RepToddYoung	2016-04-15 19:52	721063591651241984	taxday
RepToddYoung	2016-04-13 15:03	720266204242321408	hoosier
RepToddYoung	2016-04-12 16:51	719931031760060416	isaact
RepToddYoung	2016-04-12 16:51	719931031760060416	isas
RepToddYoung	2016-04-08 17:07	718485323563606016	reinsact
RepToddYoung	2016-04-08 16:49	718480894789599232	reinsact
RepToddYoung	2016-04-08 15:39	718463325261139968	hoosierproud
RepToddYoung	2016-04-06 21:01	717819590974304258	hoosier
RepToddYoung	2016-04-06 21:01	717819590974304258	indiana
RepToddYoung	2016-04-06 21:01	717819590974304258	nationalwalkingday
RepToddYoung	2016-04-06 19:21	717794275363258368	wh
RepToddYoung	2016-04-06 19:21	717794275363258368	iran
RepToddYoung	2016-04-06 15:01	717728994834169856	2ndamendment
RepToddYoung	2016-04-06 15:01	717728994834169856	2a
RepToddYoung	2016-04-04 21:48	717106691628773378	gitmo
RepToddYoung	2016-04-01 21:06	716008963435794432	iran
RepToddYoung	2016-04-01 20:36	716001275029151744	reinsact
RepToddYoung	2016-04-01 20:36	716001275029151744	aprilfools
RepToddYoung	2016-04-01 16:35	715940545433088001	irannucleardeal
RepToddYoung	2016-03-29 20:14	714908637714653185	vietnamveteransday
RepToddYoung	2016-03-29 20:14	714908637714653185	hoosierveteranvoices
RepToddYoung	2016-03-29 16:53	714858119638155265	vietnamveteransday
RepToddYoung	2016-03-29 16:53	714858119638155265	hoosiers
RepToddYoung	2016-03-28 19:37	714537018278207488	update
RepToddYoung	2016-03-28 19:34	714536227249209344	hoosier
RepToddYoung	2016-03-28 18:32	714520441197629440	indiana
RepToddYoung	2016-03-28 18:32	714520441197629440	hoosier
RepToddYoung	2016-03-28 14:16	714456005137080322	gobulldogs
RepToddYoung	2016-03-25 13:51	713362754237767680	obama
RepToddYoung	2016-03-25 13:51	713362754237767680	argentina
RepToddYoung	2016-03-25 13:51	713362754237767680	syria
RepToddYoung	2016-03-25 13:51	713362754237767680	genocide
RepToddYoung	2016-03-24 18:20	713068050929594369	2a
RepToddYoung	2016-03-24 13:28	712994509580316672	intorchrelay
RepToddYoung	2016-03-24 13:28	712994509580316672	bicentennial
RepToddYoung	2016-03-23 15:48	712667284725170177	naval
RepToddYoung	2016-03-23 15:27	712661944801628160	ag
RepToddYoung	2016-03-23 14:50	712652824883163138	ag
RepToddYoung	2016-03-23 14:50	712652824883163138	infbdc
RepToddYoung	2016-03-22 22:20	712403678980915200	brussels
RepToddYoung	2016-03-22 22:20	712403678980915200	brusselsattack
RepToddYoung	2016-03-22 21:03	712384223399776260	brussels
RepToddYoung	2016-03-22 21:03	712384223399776260	insen
RepToddYoung	2016-03-18 23:18	710968752595193857	isaact
RepToddYoung	2016-03-18 22:47	710960872194093056	isas
RepToddYoung	2016-03-18 22:22	710954441206321152	isas
RepToddYoung	2016-03-18 22:22	710954441206321152	isaact
RepToddYoung	2016-03-18 22:15	710952694660390912	isaact
RepToddYoung	2016-03-17 15:34	710489380566274051	reinsact
RepToddYoung	2016-03-17 15:33	710489136470355969	reinsact
RepToddYoung	2016-03-17 14:17	710470137678340097	marines
RepToddYoung	2016-03-16 21:08	710211260374228992	isis
RepToddYoung	2016-03-03 15:46	705418964332052480	welfare
RepToddYoung	2016-02-26 19:18	703298180428013568	shareact
RepToddYoung	2016-02-26 16:49	703260538638352384	hoosier
RepToddYoung	2016-02-26 15:46	703244673062723585	godawgs
RepToddYoung	2016-02-25 16:27	702892732721840128	tbt
RepToddYoung	2016-02-25 16:27	702892732721840128	semperfi
RepToddYoung	2016-02-24 00:19	702286692665925632	onthisday
RepToddYoung	2016-02-24 00:19	702286692665925632	wwii
RepToddYoung	2016-02-23 15:45	702157277093044224	indiana
RepToddYoung	2016-02-19 17:32	700734706191446017	irannucleardeal
RepToddYoung	2016-02-19 17:27	700733370129461248	obama
RepToddYoung	2016-02-19 17:25	700733070542970880	obama
RepToddYoung	2016-02-17 20:43	700057913608564736	obama
RepToddYoung	2016-02-17 17:28	700008872333996033	hoosier
RepToddYoung	2016-02-17 16:35	699995609781112832	in
RepToddYoung	2016-02-17 16:35	699995609781112832	hoosier
RepToddYoung	2016-02-17 15:38	699981363571789825	irandeal
RepToddYoung	2016-02-17 15:36	699980664297431040	obama
RepToddYoung	2016-02-13 23:46	698654446453157888	scalia
RepToddYoung	2016-02-11 19:24	697863838373408768	irandeal
RepToddYoung	2016-02-09 18:05	697119264289984512	obama
RepToddYoung	2016-02-09 18:05	697119264289984512	nucleardeal
RepToddYoung	2016-02-09 18:05	697119264289984512	iran
RepToddYoung	2016-02-09 17:15	697106481943093248	nucleardeal
RepToddYoung	2016-02-03 16:27	694920056539586560	irannucleardeal
RepToddYoung	2016-02-03 16:17	694917635440525312	iran
RepToddYoung	2016-02-03 16:12	694916368819425282	iran
RepToddYoung	2016-02-01 23:44	694305365362622465	nationaldebt
RepToddYoung	2016-02-01 21:51	694276980661944320	irandeal
RepToddYoung	2016-01-22 16:24	690570743072034817	irandeal
RepToddYoung	2016-01-22 16:24	690570743072034817	obama
RepToddYoung	2016-01-20 17:52	689868200532676608	hoosiers
RepToddYoung	2016-01-19 21:26	689559511225475072	hoosiers
RepToddYoung	2016-01-19 21:26	689559511225475072	obamacare
RepToddYoung	2016-01-19 15:23	689468207560667140	irandeal
RepToddYoung	2016-01-19 15:18	689466863919566848	irandeal
RepToddYoung	2016-01-16 23:26	688502668076122112	irandeal
RepToddYoung	2016-01-16 23:16	688500058388606981	irandeal
RepToddYoung	2016-01-16 18:12	688423579063554048	iran
RepToddYoung	2016-01-16 18:12	688423579063554048	us
RepToddYoung	2016-01-14 00:15	687427758532751361	iran
RepToddYoung	2016-01-14 00:15	687427758532751361	obama
RepToddYoung	2016-01-14 00:03	687424846695907328	irandeal
RepToddYoung	2016-01-13 01:46	687088207213805568	sotu
RepToddYoung	2016-01-11 19:51	686636531415670784	iu
RepToddYoung	2016-01-11 19:51	686636531415670784	hoosier
RepToddYoung	2016-01-08 03:35	685303770604003329	indiana
RepToddYoung	2016-01-07 20:29	685196635652157442	obama
RepToddYoung	2016-01-07 20:29	685196635652157442	irandeal
RepToddYoung	2016-01-07 20:26	685195927863332866	obama
RepToddYoung	2016-01-07 20:26	685195927863332866	iran
RepToddYoung	2016-01-07 14:46	685110332931596288	obamacare
RepToddYoung	2016-01-07 14:46	685110332931596288	hoosiers
RepToddYoung	2016-01-06 17:36	684790605973684225	obamacare
RepToddYoung	2016-01-06 17:36	684790605973684225	obama
RepToddYoung	2016-01-06 16:43	684777195928207361	obamacare
RepToddYoung	2016-01-06 16:40	684776652270866432	obamacare
RepToddYoung	2016-01-06 16:18	684771069065097217	obamacare
RepToddYoung	2016-01-06 16:18	684771069065097217	irs
RepToddYoung	2016-01-06 15:58	684766042887946240	obamacare
RepToddYoung	2016-01-06 15:54	684764885037768704	obamacare
RepToddYoung	2016-01-06 15:34	684760033595359232	obama
RepToddYoung	2016-01-06 14:54	684749823556370433	obama
RepToddYoung	2016-01-05 19:57	684463877262827524	obama
RepToddYoung	2016-01-04 18:31	684079705620885504	obama
RepToddYoung	2016-01-04 17:40	684066767975657472	obama
RepToddYoung	2016-01-04 17:40	684066767975657472	iran
RepToddYoung	2016-01-04 14:54	684025117849075713	iran
RepToddYoung	2016-01-01 21:02	683030488420868096	iran
RepToddYoung	2015-12-23 17:12	679711156685160448	aca
RepToddYoung	2015-12-23 17:04	679709257323950080	hoosiers
RepToddYoung	2015-12-21 21:07	679045543700623360	iran
RepToddYoung	2015-12-21 21:07	679045543700623360	visa
RepToddYoung	2015-12-21 21:05	679044940433907712	iran
RepToddYoung	2015-12-11 21:05	675421174495625217	indiana200
RepToddYoung	2015-12-11 19:25	675395999255367680	happybirthdayin
RepToddYoung	2015-12-07 19:18	673944652840632320	americanmade
RepToddYoung	2015-12-01 21:51	671808885934710784	obama
RepToddYoung	2015-12-01 21:51	671808885934710784	isis
RepToddYoung	2015-12-01 19:56	671779967051669504	obama
RepToddYoung	2015-12-01 19:56	671779967051669504	syria
RepToddYoung	2015-11-30 20:06	671419997219069953	obama
RepToddYoung	2015-11-30 20:06	671419997219069953	reinsact
RepToddYoung	2015-11-23 16:51	668834357822545920	hoosiers
RepToddYoung	2015-11-23 16:27	668828135736147969	hoosier
RepToddYoung	2015-11-19 21:53	667460760323362817	isis
RepToddYoung	2015-11-19 21:53	667460760323362817	hoosiers
RepToddYoung	2015-11-18 18:46	667051330926678016	obama
RepToddYoung	2015-11-11 20:12	664536316424658944	wwii
RepToddYoung	2015-11-11 20:12	664536316424658944	veteran
RepToddYoung	2015-11-11 20:02	664533671391686657	veterans
RepToddYoung	2015-11-11 20:02	664533671391686657	veteransday
RepToddYoung	2015-11-11 17:30	664495428856094720	hoosier
RepToddYoung	2015-11-11 17:30	664495428856094720	vets
RepToddYoung	2015-11-11 17:30	664495428856094720	veteransday
RepToddYoung	2015-11-11 17:22	664493444593819649	veteransday
RepToddYoung	2015-11-10 16:57	664124642735575040	marinesbday
RepToddYoung	2015-11-10 16:57	664124642735575040	semperfi
RepToddYoung	2015-11-06 16:25	662667026666823680	veteransday
RepToddYoung	2015-11-06 16:25	662667026666823680	indiana
RepToddYoung	2015-11-05 18:24	662334685574529024	alzheimers
RepToddYoung	2015-11-05 18:24	662334685574529024	messageofhope
RepToddYoung	2015-11-05 17:59	662328364259287040	familymatters
RepToddYoung	2015-11-05 17:59	662328364259287040	alzheimersawarenessmonth
RepToddYoung	2015-11-05 16:03	662299304409866240	alzheimersmonth
RepToddYoung	2015-11-04 21:37	662020929686478848	syria
RepToddYoung	2015-11-02 19:27	661263483317678080	indiana
RepToddYoung	2015-11-02 19:27	661263483317678080	aptop25
RepToddYoung	2015-11-02 19:26	661263020463640576	bball
RepToddYoung	2015-11-02 19:26	661263020463640576	aptop25
RepToddYoung	2015-10-27 16:56	659051083009032192	ew
RepToddYoung	2015-10-23 20:20	657652940962967552	pph
RepToddYoung	2015-10-23 20:20	657652940962967552	obamacare
RepToddYoung	2015-10-22 19:27	657277189772193792	signthebill
RepToddYoung	2015-10-22 19:19	657275182734823424	ndaa
RepToddYoung	2015-10-22 19:19	657275182734823424	noveto
RepToddYoung	2015-10-22 17:36	657249147091886081	hoosierhotspots
RepToddYoung	2015-10-22 17:35	657249023171166208	in
RepToddYoung	2015-10-22 17:29	657247369810071552	hoosierhotspots
RepToddYoung	2015-10-21 19:52	656921056884752384	in
RepToddYoung	2015-10-21 19:52	656921056884752384	farmers
RepToddYoung	2015-10-21 19:52	656921056884752384	hoosierhotspots
RepToddYoung	2015-10-21 19:48	656919975886761984	hoosier
RepToddYoung	2015-10-21 19:48	656919975886761984	in
RepToddYoung	2015-10-21 17:28	656884754399236096	hoosiers
RepToddYoung	2015-10-21 17:17	656882020795228160	hoosier
RepToddYoung	2015-10-20 15:46	656496689226883072	b2b
RepToddYoung	2015-10-16 17:15	655069566347968512	iran
RepToddYoung	2015-10-16 16:49	655063023154036736	ndaa
RepToddYoung	2015-10-15 17:04	654704444160872448	hoosier
RepToddYoung	2015-10-06 16:09	651429195864776704	hoosier
RepToddYoung	2015-10-06 16:00	651426777609424896	veterans
RepToddYoung	2015-10-06 14:53	651409841529995264	hoosier
RepToddYoung	2015-10-05 18:04	651095553909092353	hoosiers
RepToddYoung	2015-10-05 17:23	651085271853867008	hoosiers
RepToddYoung	2015-10-02 15:15	649965953103568897	firefighterfriday
RepToddYoung	2015-09-30 20:45	649324262529089536	isis
RepToddYoung	2015-09-29 21:58	648980201020477442	hoosier
RepToddYoung	2015-09-24 19:51	647136389537075200	popeindc
RepToddYoung	2015-09-24 13:18	647037315253186560	popeindc
RepToddYoung	2015-09-24 13:15	647036543765467136	popeindc
RepToddYoung	2015-09-18 15:38	644898217071669248	academyday
RepToddYoung	2015-09-18 15:31	644896518995111936	academyday
RepToddYoung	2015-09-17 20:08	644603748329893888	academyday
RepToddYoung	2015-09-16 19:35	644233128458985472	irandeal
RepToddYoung	2015-09-16 17:57	644208438231330816	academyday
RepToddYoung	2015-09-11 23:38	642482401864761346	irandeal
RepToddYoung	2015-09-10 00:05	641764349464444928	irandeal
RepToddYoung	2015-09-09 17:15	641661180147331072	irandeal
RepToddYoung	2015-09-04 15:58	639829999269318657	in
RepToddYoung	2015-09-04 15:58	639829999269318657	smallbiz
RepToddYoung	2015-09-03 17:35	639491953793605632	smallbiz
RepToddYoung	2015-09-03 17:35	639491953793605632	smallbusiness
RepToddYoung	2015-08-21 22:56	634861728174632960	usa
RepToddYoung	2015-08-21 22:56	634861728174632960	semperfi
RepToddYoung	2015-08-13 19:38	631912611832012800	navy
RepToddYoung	2015-08-13 19:34	631911745238507520	navy
RepToddYoung	2015-08-07 16:29	629690905310666752	isaact
RepToddYoung	2015-08-05 15:42	628954343136477184	reinsact
RepToddYoung	2015-08-05 15:16	628947695940554752	highered
RepToddYoung	2015-08-03 16:17	628238391860137984	reinsact
RepToddYoung	2015-08-03 16:09	628236168145051649	tax
RepToddYoung	2015-07-31 18:03	627177824261132288	isaact
RepToddYoung	2015-07-30 17:55	626813417123356672	noticeact
RepToddYoung	2015-07-30 17:55	626813417123356672	medicare
RepToddYoung	2015-07-30 15:26	626775758090797057	hoosier
RepToddYoung	2015-07-30 15:26	626775758090797057	startups
RepToddYoung	2015-07-30 15:26	626775758090797057	vets
RepToddYoung	2015-07-29 20:08	626484581751984129	reinsact
RepToddYoung	2015-07-29 14:14	626395316221308928	reinsact
RepToddYoung	2015-07-29 14:11	626394693799157760	reinsact
RepToddYoung	2015-07-29 13:25	626383008505987072	reinsact
RepToddYoung	2015-07-28 23:26	626171870174408704	reinsact
RepToddYoung	2015-07-28 23:22	626170832486797312	reinsact
RepToddYoung	2015-07-28 22:49	626162611038629888	reinsact
RepToddYoung	2015-07-28 22:49	626162611038629888	smallbiz
RepToddYoung	2015-07-28 20:55	626133850637398016	reinsact
RepToddYoung	2015-07-28 20:27	626126949669208064	rein
RepToddYoung	2015-07-28 20:27	626126949669208064	reinsact
RepToddYoung	2015-07-28 18:31	626097669585252352	reinsact
RepToddYoung	2015-07-28 18:14	626093381366714368	reinsact
RepToddYoung	2015-07-28 17:45	626086212952961024	reinsact
RepToddYoung	2015-07-28 17:38	626084274077364224	reinsact
RepToddYoung	2015-07-28 17:29	626082073078423552	reinsact
RepToddYoung	2015-07-28 17:21	626080120386797569	irs
RepToddYoung	2015-07-28 17:21	626080120386797569	obamacare
RepToddYoung	2015-07-28 17:21	626080120386797569	epa
RepToddYoung	2015-07-28 17:21	626080120386797569	reinsact
RepToddYoung	2015-07-28 16:51	626072423654424576	reinsact
RepToddYoung	2015-07-28 16:51	626072423654424576	smallbiz
RepToddYoung	2015-07-28 16:44	626070755034419200	reinsact
RepToddYoung	2015-07-28 15:50	626057196023975936	reinsact
RepToddYoung	2015-07-28 15:05	626045868865622016	reinsact
RepToddYoung	2015-07-28 15:05	626045829078499328	reinsact
RepToddYoung	2015-07-28 15:05	626045776569987072	reinsact
RepToddYoung	2015-07-28 14:27	626036285581492224	reinsact
RepToddYoung	2015-07-28 14:27	626036285581492224	accountability
RepToddYoung	2015-07-28 14:24	626035556305211392	reinsact
RepToddYoung	2015-07-28 13:52	626027328569769985	reinsact
RepToddYoung	2015-07-28 13:46	626025837142392832	reinsact
RepToddYoung	2015-07-28 13:28	626021472042151936	reinsact
RepToddYoung	2015-07-28 13:28	626021403985346561	smallbiz
RepToddYoung	2015-07-28 13:28	626021403985346561	reinsact
RepToddYoung	2015-07-28 02:24	625854349466574848	america
RepToddYoung	2015-07-28 02:24	625854349466574848	reinsact
RepToddYoung	2015-07-28 01:58	625847767093657600	reinsact
RepToddYoung	2015-07-28 01:58	625847715973464064	reinsact
RepToddYoung	2015-07-27 22:55	625801688167895045	reinsact
RepToddYoung	2015-07-27 21:08	625774789085560832	reinsact
RepToddYoung	2015-07-27 21:05	625774028750520320	reinsact
RepToddYoung	2015-07-27 18:50	625739949627842560	smallbiz
RepToddYoung	2015-07-27 18:50	625739949627842560	reinsact
RepToddYoung	2015-07-27 16:05	625698598047612928	house
RepToddYoung	2015-07-27 16:05	625698598047612928	regulations
RepToddYoung	2015-07-27 16:05	625698598047612928	reinsact
RepToddYoung	2015-07-27 16:05	625698598047612928	va
RepToddYoung	2015-07-27 16:05	625698598047612928	veterans
RepToddYoung	2015-07-27 13:52	625664971041583104	irs
RepToddYoung	2015-07-27 13:52	625664971041583104	smallbiz
RepToddYoung	2015-07-27 13:52	625664971041583104	reinsact
RepToddYoung	2015-07-24 22:30	624708334298513408	irs
RepToddYoung	2015-07-24 22:30	624708334298513408	smallbiz
RepToddYoung	2015-07-24 22:30	624708334298513408	reinsact
RepToddYoung	2015-07-24 19:00	624655471694249985	reinsact
RepToddYoung	2015-07-24 14:52	624593084920107010	in
RepToddYoung	2015-07-24 14:52	624593084920107010	congressman
RepToddYoung	2015-07-24 14:52	624593084920107010	toddyoung
RepToddYoung	2015-07-24 14:52	624593084920107010	usa
RepToddYoung	2015-07-23 16:37	624257146495062016	plannedparenthood
RepToddYoung	2015-07-23 15:10	624235128496259072	alzheimers
RepToddYoung	2015-07-23 15:10	624235128496259072	endalz
RepToddYoung	2015-07-21 18:16	623557205300805632	besthospitals
RepToddYoung	2015-07-20 22:31	623258934074310656	warriors
RepToddYoung	2015-07-20 22:27	623257956516237312	soldiers
RepToddYoung	2015-07-20 22:27	623257956516237312	mission22
RepToddYoung	2015-07-20 22:27	623257956516237312	22toomany
RepToddYoung	2015-07-17 21:11	622151651550474240	lng
RepToddYoung	2015-07-17 21:11	622151651550474240	ngv
RepToddYoung	2015-07-17 14:53	622056479764414465	usnavy
RepToddYoung	2015-07-17 14:53	622056479764414465	chattanooga
RepToddYoung	2015-07-16 16:15	621714758727806977	lifesciences
RepToddYoung	2015-07-16 16:15	621714758727806977	wwfh15
RepToddYoung	2015-06-29 15:44	615546344523046912	scotus
RepToddYoung	2015-06-26 19:35	614517376562921473	trade
RepToddYoung	2015-06-25 20:41	614171675626721280	schoolstowatch
RepToddYoung	2015-06-17 21:03	611277889078693888	devicetax
RepToddYoung	2015-06-11 18:45	609068854753538049	sigma
RepToddYoung	2015-06-11 18:45	609068854753538049	obamacare
RepToddYoung	2015-06-04 16:41	606501128948219904	onthisday
RepToddYoung	2015-06-03 13:19	606087704317710336	whiskey
RepToddYoung	2015-06-02 14:57	605750097863950336	healthcare
RepToddYoung	2015-06-02 14:57	605750097863950336	efficiency
RepToddYoung	2015-05-28 18:36	603993244494663680	irs
